date,relL_max,relP_max,L_hits,slot_frac,eps,is_emergency_day,P_hits
2025-11-24,0.12873503651384546,1.0,0,0.0,0.25282049335026097,True,0
2025-11-25,0.07159351482724559,0.8222610722610723,0,0.0,0.0853148986550623,False,0
2025-11-26,0.0857494441709394,0.853448275862069,0,0.0,0.17507527569252523,False,0
2025-11-27,0.09106254253147333,1.0,0,0.0,0.2039045408160991,True,0
2025-11-28,0.13584751158329736,287400.0,0,0.0,-0.5116419470022188,False,0
2025-11-29,0.17275945778954382,1236900.0000000002,0,0.0,-0.5049467511400114,False,0
2025-11-30,0.10509941342341303,2033600.0,0,0.0,0.2753540428815273,True,0
2025-12-01,0.21700709608231097,2563300.0,0,0.0,0.24793867082145182,True,0
2025-12-02,0.23724973905665422,3700000.0000000005,0,0.0,0.21706991636518827,True,0
2025-12-03,0.1816812100865712,3613100.0,0,0.0,0.36769702867072374,True,0
2025-12-04,0.21656706091221434,4226100.0,0,0.0,0.21307885229770654,True,0
2025-12-05,0.2975093846696048,5479300.000000001,0,0.0,-0.41303497888864327,False,0
2025-12-06,0.2911303317808946,4970600.0,0,0.0,-0.37952419401978255,False,0
2025-12-07,0.1808140607268054,2400.0,0,0.0,0.21241800091083587,True,0
2025-12-08,0.20950404617757934,2400.0,0,0.0,0.16462427436996,False,0
2025-12-09,0.18328459237410769,2400.0,0,0.0,0.16595349377958982,False,0
2025-12-10,0.161287553760827,1.6825012118274356,0,0.0,0.23383850533813286,True,0
2025-12-11,0.1612187659874713,1.0,0,0.0,0.14059850413123795,False,0
2025-12-12,0.24065121383960072,1.0,0,0.0,-0.4180362374716067,False,0
2025-12-13,0.2747634640698231,1.0,0,0.0,-0.4038243688732701,False,0
2025-12-14,0.19139060046101758,1.0,0,0.0,0.28293046919356357,True,0
2025-12-15,0.06927402126706524,1.0,0,0.0,0.2319359229407643,True,0
2025-12-16,0.10058262208207067,1.0,0,0.0,0.14710458800838064,False,0
2025-12-17,0.11097475954363033,1.0,0,0.0,0.12043670871922126,False,0
2025-12-18,0.12841866116912176,1.0,0,0.0,0.17639432620191445,False,0
2025-12-19,0.12418449930251794,0.1716070060366245,0,0.0,-0.4228768600848247,False,0
2025-12-20,0.12167702012041129,0.179798426127992,0,0.0,-0.4201799046907931,False,0
2025-12-21,0.14343403510277375,0.13343769405751066,0,0.0,0.20657565187826268,True,0
2025-12-22,0.09011846224044293,0.12499999999999997,0,0.0,0.1881858289821864,False,0
2025-12-23,0.08941977420770071,0.09485354992780518,0,0.0,0.1314338944665303,False,0
2025-12-24,0.0751660967939498,0.12200117220169746,0,0.0,0.15537042243314594,False,0
2025-12-25,0.11914587942759933,0.10601976639712507,0,0.0,0.20689932836600722,True,0
2025-12-26,0.1135496251787857,0.14262747985382626,0,0.0,-0.4239219898049837,False,0
2025-12-27,0.13396699362314865,0.09105701483684282,0,0.0,-0.40841553066290565,False,0
2025-12-28,0.08930913893681205,0.15023396566067718,0,0.0,0.20252783691868453,True,0
2025-12-29,0.09629015574183251,0.22727272727272727,0,0.0,0.18075979003413148,False,0
2025-12-30,0.08101458033976862,0.16820009911940786,0,0.0,0.14782705087534842,False,0
2025-12-31,0.1336227555966917,750000.0,0,0.0,0.14997296702284996,False,0
